Original_Image,Format,Quality_Level,Category,Encoding_Time_sec,VMAF,Compressed_Size_Bytes,Baseline_PNG_Bytes,Storage_Saved_%,Y_MSE,Y_PSNR,Y_SSIM_w7,Y_SSIM_w11,Y_SSIM_w21,Cb_MSE,Cb_PSNR,Cb_SSIM_w7,Cb_SSIM_w11,Cb_SSIM_w21,Cr_MSE,Cr_PSNR,Cr_SSIM_w7,Cr_SSIM_w11,Cr_SSIM_w21
DSC01506,JPEG,1,Buildings,0.0428531999968981,67.772263,743921.0,32216685.0,97.69,23.771822,34.370178811768234,0.8883559379596329,0.898385466411528,0.91644801302995,14.337156,36.56617363104068,0.9157768315677796,0.9023927799782382,0.8924165230049175,20.97541,34.91369902447761,0.8806998766405766,0.8658195001135108,0.8561048579843965
DSC01506,JPEG,2,Buildings,0.0508015999985218,92.220199,1723163.0,32216685.0,94.65,5.266772,40.91535856866959,0.9678101430434284,0.9730043829078904,0.9788950884020268,5.2520175,40.92754182102805,0.9486063634076614,0.9473722219894648,0.9484555237305036,8.515226,38.82884164756018,0.9293428187607574,0.9292876784506904,0.9313761219477948
DSC01506,JPEG,3,Buildings,0.0724490000029618,96.204123,4544927.0,32216685.0,85.89,1.8231125,45.52266914720923,0.9866292874099436,0.9887905944191596,0.991169955295409,2.6068416,43.969657237848914,0.9707695963038768,0.9717088274160984,0.9731691675525684,3.9960027,42.11454592973893,0.9626715259344456,0.9643257207350472,0.9662383208419832
DSC01506,WEBP,1,Buildings,4.84302469999966,90.548696,749682.0,32216685.0,97.67,9.17798,38.50333239884496,0.9459481643501556,0.9534298839009074,0.9641028953168372,6.660567,39.89569170715836,0.9395531557443512,0.9330444479832464,0.9310622522795804,10.358989,37.97763006741096,0.9174879666405736,0.9109550262291064,0.909877313345339
DSC01506,WEBP,2,Buildings,7.62556979999863,94.392044,1701444.0,32216685.0,94.72,3.9335122,42.18299844246428,0.97346930753867,0.9776976943819145,0.9828040204977602,3.9873617,42.12394721219909,0.9585954055159284,0.9569002290993256,0.9575675025107412,6.1507893,40.24149532184693,0.9456415325919502,0.9444760784439458,0.9457205568416412
DSC01506,WEBP,3,Buildings,8.497977199996967,96.244525,4638736.0,32216685.0,85.6,1.3706808,46.76144036672534,0.9888120733949848,0.9905105934272032,0.9924967783641316,2.1718647,44.762475746611976,0.9765193109508052,0.976800082806216,0.9777015530321864,3.6232932,42.539768801412414,0.9694573812990844,0.9701578582667748,0.9712207980608388
DSC01518,AVIF,1,Buildings,0.8618912999991153,94.680146,777783.0,29270048.0,97.34,2.2724185,44.56592030953156,0.9784177309670324,0.9798246487295738,0.9819323459835574,2.2542105,44.600858932324925,0.97756420808854,0.9764053858990271,0.9762194345659264,3.7461238,42.39498218022568,0.9654539312634188,0.9645061013150812,0.9647011112973491
DSC01518,AVIF,2,Buildings,1.1121665999999095,96.363569,1740808.0,29270048.0,94.05,1.4549619,46.502287272411856,0.9842474229665238,0.9851442166797842,0.986496107418856,1.7397248,45.72599810960688,0.9820529553802492,0.9816470485359476,0.9817554273131008,2.81523,43.63566481460576,0.9730379172933996,0.9729259638006188,0.9733373702816412
DSC01518,AVIF,3,Buildings,1.9791934999993828,97.040399,4686094.0,29270048.0,83.99,0.8742295,48.7145489677023,0.9893336901323054,0.9898742207357624,0.9906917185641104,1.4766308,46.43808440917642,0.9847298028219768,0.9846071997869082,0.984814605776578,2.3866448,44.3529257189402,0.977564547725874,0.9777180183242972,0.978139452323955
DSC01518,HEIC,1,Buildings,8.739575899999181,94.766996,749256.0,29270048.0,97.44,2.180564,44.74511536071429,0.9794519707340164,0.980980783981756,0.983139066990562,2.4776251,44.19044767195303,0.9742465647776172,0.9725620551864768,0.9721422550663128,4.1075478,41.99497739846787,0.961459815894257,0.960090906654642,0.96012789685237
DSC01518,HEIC,2,Buildings,4.035003499997401,96.099567,1741656.0,29270048.0,94.05,1.3966523,46.67992056841439,0.9854629686483368,0.986518372167288,0.9879709616263492,1.8640668,45.42618885760285,0.979071895974199,0.9786046296823196,0.9787829906753224,3.097879,43.22015913933014,0.9697597247004536,0.9697338088908384,0.9702632934137384
DSC01518,HEIC,3,Buildings,10.672389300001669,96.69972,4417865.0,29270048.0,84.91,0.90257543,48.57596875647808,0.9898207561491612,0.9905083070999218,0.9914815657539204,1.4948398,46.38485708017916,0.9824254234179997,0.9824400898395896,0.9827904174906116,2.5230315,44.111577002243074,0.9754894840937646,0.9758722199712409,0.9764429308935664
DSC01518,JPEG,1,Buildings,0.0781540000025415,85.280503,763354.0,29270048.0,97.39,6.542694,39.97323743878548,0.9529857203410146,0.9550214758705264,0.9591249360213094,5.035665,41.11023538161496,0.9634510187044676,0.9584452740867364,0.9549573676714298,7.7539544,39.23557133903075,0.943448915238116,0.938073784461742,0.9348730478916067
DSC01518,JPEG,2,Buildings,0.0536448000020755,94.986444,1697360.0,29270048.0,94.2,2.0662599,44.97895422182293,0.9800964316499218,0.9815202051987344,0.9833802887024392,2.0997767,44.90907241905818,0.9762943076294954,0.975698369083162,0.9759146594592673,3.5932736,42.57590087352256,0.964109360039673,0.9639119565112017,0.9645397000210122
DSC01518,JPEG,3,Buildings,0.1109475000012025,96.611587,4705009.0,29270048.0,83.93,1.0968243,47.729433075848746,0.9874576322160128,0.9882718439613466,0.9893501059557964,1.2960798,47.004486321186825,0.9833762931187467,0.9834676525567472,0.9838710776909092,2.1072986,44.89354277780306,0.976161182286442,0.976596463035676,0.9772797595108482
DSC01518,WEBP,1,Buildings,4.118776399998751,94.365543,740412.0,29270048.0,97.47,2.9853928,43.38078866497858,0.9726720629330564,0.974379854129988,0.9772723109954304,2.3980458,44.33222903731139,0.974244921219912,0.971837916249274,0.9710027144299084,3.9525728,42.1620050049907,0.9613145127203726,0.958887441148084,0.9584057434115936
DSC01518,WEBP,2,Buildings,6.429624200001854,95.957369,1787804.0,29270048.0,93.89,1.6363386,45.99207200782426,0.9822161037326808,0.9833695931522608,0.9850721715497188,1.5656295,46.18391382307095,0.9812858445286816,0.9805050857059604,0.9805164798803464,2.6713836,43.86344096519199,0.9721260671893937,0.9715073780727236,0.9717392355195832
DSC01518,WEBP,3,Buildings,9.32424710000123,96.764512,4720438.0,29270048.0,83.87,0.8203837,48.990633143284334,0.9898836194504704,0.9904656203730964,0.9912936935581744,1.158415,47.492161983759125,0.9858901787986754,0.985776256615645,0.985965500094901,2.0461137,45.021505832081886,0.9792377649185056,0.9793184691546374,0.979654315596356
DSC01520,AVIF,1,Low light,1.0811175999988336,83.393439,791975.0,48118187.0,98.35,29.956978,33.36582358288598,0.821098368985099,0.8457903523943274,0.8786440902987058,32.929817,32.95491047747392,0.7135626709944349,0.7104182444898524,0.7217545513332102,32.83134,32.967917371597665,0.7278844359965264,0.7251146192998834,0.7374127710398873
DSC01520,AVIF,2,Low light,1.310753599998861,89.732775,1697231.0,48118187.0,96.47,20.2973,35.05642071249066,0.8781741010060565,0.8962179978862569,0.9185443044246152,27.470377,33.74215727489522,0.7527555434146219,0.7579818251586602,0.7714879959279922,26.689167,33.86745353027086,0.7694837600566553,0.7746862781039044,0.7886684995818626
DSC01520,AVIF,3,Low light,1.4880331000022124,94.881467,4542643.0,48118187.0,90.56,8.511105,38.830944410686136,0.9472058252439812,0.9550180512855334,0.9643709873448136,18.454504,35.46977977125285,0.8330024825764639,0.8408039819944649,0.8512280428172172,17.578358,35.68102074101196,0.8475545116220565,0.854910548234415,0.8652493985072438
DSC01520,HEIC,1,Low light,5.159973800000444,86.747802,799544.0,48118187.0,98.34,27.557915,33.72834001806547,0.8256587176507587,0.8502121379481123,0.8825640947915643,34.851036,32.70864673898139,0.7015012690344224,0.6944093761390152,0.7031603685347312,34.219437,32.7880750494574,0.7190382629259257,0.713049135560488,0.723065087178954
DSC01520,HEIC,2,Low light,5.692104100002325,90.701131,1539789.0,48118187.0,96.8,19.663958,35.19409442369487,0.8777800967887,0.8964613539114765,0.919649811704217,30.118744,33.34243507740584,0.7351107441267085,0.7375418689929886,0.7499844908874346,29.238842,33.471201941526566,0.7526633049367631,0.7552894287414906,0.7683759771869749
DSC01520,HEIC,3,Low light,3.781938700001774,94.306885,4258983.0,48118187.0,91.15,8.572706,38.79962406706091,0.9502384586287892,0.9585339872546216,0.9682728540212096,21.03333,34.90172303249992,0.8181628012094426,0.826491092930969,0.8377499074266509,20.259245,35.06457102042954,0.8316996203547007,0.8396813320230331,0.8510230930439839
DSC01520,JPEG,1,Low light,0.0430902000007336,60.844211,749465.0,48118187.0,98.44,58.909863,30.42892330098447,0.7203227637143877,0.7482702069088706,0.7953796342053874,48.880642,31.23943469846825,0.6628102448638501,0.6405077709642514,0.6350550946686114,49.213238,31.209984418067314,0.6740598902543322,0.6515951974465007,0.647352095559912
DSC01520,JPEG,2,Low light,0.0516303000003972,87.168406,1724433.0,48118187.0,96.42,26.28176,33.934259231603114,0.8431488215127952,0.8650009202619316,0.8925112272966377,32.481606,33.01442861543906,0.7242936257474325,0.7265589551462883,0.7398874170295234,32.03625,33.07438684490331,0.7397291712577749,0.7420492985549877,0.7558263634886504
DSC01520,JPEG,3,Low light,0.1123858999999356,94.629399,4484607.0,48118187.0,90.68,13.239709,36.91201929464641,0.9182660289218172,0.930193928144838,0.9443814049706608,22.675919,34.57515480610016,0.7985208826691008,0.809117562529781,0.8220190136734232,21.508896,34.80462242398349,0.8148852364928448,0.8250912736975284,0.8380794489958823
DSC01520,WEBP,1,Low light,5.232958000000508,85.340016,746178.0,48118187.0,98.45,34.82413,32.712000831986586,0.7867972898344329,0.814259034473103,0.8542034506452286,36.738537,32.479584999354515,0.6891938470237567,0.6750791370205916,0.6798674906672435,36.581696,32.49816528815286,0.7039999462320863,0.6905276282476634,0.6969991808681943
DSC01520,WEBP,2,Low light,3.705229800001689,91.074514,1694576.0,48118187.0,96.48,22.293245,34.649070584431755,0.8540015612369717,0.8754492357964898,0.9026203412730608,29.578184,33.42108866434042,0.7369286684768581,0.7357013786682655,0.747382252447558,28.679022,33.55516011980654,0.7536694205672041,0.7526298864179247,0.765143488761475
DSC01520,WEBP,3,Low light,9.208415000000969,94.21957,4648424.0,48118187.0,90.34,10.222079,38.03541130444193,0.9370918280382076,0.9467992340131104,0.9581387498751924,18.735386,35.40417711226972,0.832941323208665,0.8395409191636918,0.8496612977525977,17.900951,35.60204251086397,0.8460022135941742,0.8521584020417321,0.8623094652844921
DSC01526,AVIF,1,Buildings,0.9854605999971682,92.407989,758222.0,32330871.0,97.65,3.516668,42.6694897615442,0.9702403367254492,0.9731513430886428,0.97705334782383,3.244909,43.01877823088729,0.9697804036615444,0.9686220342734864,0.9691000493012756,5.095875,41.05861609519178,0.9485472891485572,0.9466337440803516,0.9468850478663384
DSC01526,AVIF,2,Buildings,0.881768799998099,96.128371,1766645.0,32330871.0,94.54,1.986474,45.14997471478672,0.979400822208728,0.981124004117123,0.9834314843957436,2.273443,44.56396283685201,0.97766537871104,0.9775703621441378,0.9781809492450932,3.40573,42.808701297447925,0.9627930970073064,0.962879854299064,0.963710560330556
DSC01526,AVIF,3,Buildings,1.3242745000025025,97.542638,4763894.0,32330871.0,85.27,1.0186108,48.050720706639545,0.9881438281824088,0.9890958241976552,0.990358686292346,1.7988758,45.580791580964,0.9819418693941512,0.9820910762662316,0.9826366672022556,2.6485336,43.90074886976318,0.971168344200099,0.9715952871012804,0.9723358408446984
DSC01526,HEIC,1,Buildings,4.511533499997313,93.257818,720682.0,32330871.0,97.77,3.4041412,42.81072801556399,0.97113480919455,0.9741562269402704,0.9781145714692506,3.800262,42.33266815203544,0.9647925229008368,0.9629401291021756,0.9630463743448032,5.693262,40.57719170837633,0.9432764890886052,0.9406735938697004,0.9404937439188324
DSC01526,HEIC,2,Buildings,2.397875799997564,95.498004,1595874.0,32330871.0,95.06,2.046965,45.01969981494974,0.9803695748878936,0.9823452493873632,0.9848507174262028,2.7478583,43.74086041804311,0.9717756802438756,0.9715315341571066,0.9722941461868488,4.0496817,42.05659468087398,0.9560191269425532,0.9560818602236754,0.9570385868564706
DSC01526,HEIC,3,Buildings,3.614537699999346,96.558454,4355883.0,32330871.0,86.53,1.1253867,47.61778565132416,0.9882950496175664,0.9895010841371548,0.9910415680043672,2.0458198,45.0221298212835,0.9775688800246632,0.9780491786286708,0.9789319293524108,2.9070127,43.4963344901344,0.9680714746559403,0.968964268098976,0.9699906571290652
DSC01526,JPEG,1,Buildings,0.0780688999984704,78.066122,758681.0,32330871.0,97.65,11.336403,37.58605075980353,0.9286059340231144,0.9340946419035472,0.943587844058721,8.819326,38.67644952937674,0.9453436168896588,0.9382272117502044,0.9340325928652354,11.0125065,37.71194188500379,0.920365031288662,0.9113540422325483,0.906142787538518
DSC01526,JPEG,2,Buildings,0.0522672999977658,94.112463,1713514.0,32330871.0,94.7,2.943214,43.44258531907229,0.9733458868167072,0.9758488555216184,0.9789604367498422,3.0681689,43.2620108325404,0.9692157245490874,0.9690587242452776,0.9699982701679258,4.700571,41.40929744364905,0.9499381627826295,0.9495042526264292,0.9503381060226606
DSC01526,JPEG,3,Buildings,0.1999883999997109,96.377126,4444704.0,32330871.0,86.25,1.4269922,46.58658776282859,0.9844400926697392,0.985816791150818,0.9874978556311892,1.7374752,45.7316176368542,0.9788939067523748,0.9793833700248366,0.9802537419812232,2.6959023,43.82376213285414,0.9665885127829228,0.9674977844717412,0.9686691539882348
DSC01526,WEBP,1,Buildings,4.542427000000316,92.58898,748478.0,32330871.0,97.68,4.5788603,41.52322959207929,0.9633456293206354,0.9669945944970736,0.9723614101190928,3.7160676,42.42996749970657,0.9649369899369652,0.9617475221635576,0.961088026768228,5.594358,40.65330096680295,0.9435229443624455,0.9391284356715848,0.9380462216201648
DSC01526,WEBP,2,Buildings,3.3336858000002394,95.204881,1751530.0,32330871.0,94.58,2.437958,44.26054151377289,0.9764041397832622,0.9786448566836472,0.9815687077622096,2.1361828,44.83441945118811,0.9762061841329518,0.9755352460384016,0.9760310882944188,3.395091,42.82228925484333,0.9609412638385674,0.9601853990119494,0.96071821280589
DSC01526,WEBP,3,Buildings,10.72161899999992,96.536267,4764100.0,32330871.0,85.26,1.1740255,47.43402819284413,0.9863170570522688,0.987446538236068,0.9888997575809216,1.4104444,46.63724402917288,0.9831952065935708,0.983295764052351,0.9837976998053688,2.2513692,44.60633636647216,0.9733061062657302,0.9735887329798332,0.9742023014447102
DSC01530,AVIF,1,Low light,1.046384000001126,87.15297,778638.0,46372421.0,98.32,21.025158,34.90341078701695,0.8295478931952157,0.8456639243973983,0.8690767868097415,19.675909,35.191455413014644,0.7891691237361731,0.7822480302023246,0.782775050642784,26.144962,33.95692326661144,0.7512577846004085,0.7469181385124455,0.7504910347963558
DSC01530,AVIF,2,Low light,1.1319156999998086,91.411983,1743937.0,46372421.0,96.24,14.31346,36.5733573506814,0.8858535047418657,0.8977721932655953,0.913723823266668,16.759771,35.88812268303843,0.8146546849780135,0.8139695061086948,0.8172633217211669,21.769604,34.75229827057794,0.788296253251125,0.7902891854316948,0.7959467367796421
DSC01530,AVIF,3,Low light,1.492401899999095,95.042097,4497119.0,46372421.0,90.3,6.669302,39.88999961275602,0.9459518208158386,0.9515814142592824,0.9588834912992164,11.382328,37.568492650571606,0.8723598021652631,0.8750935189085172,0.8786044971805587,14.623359,36.48033223665553,0.8587008003281218,0.8628894288663554,0.8676284518881697
DSC01530,HEIC,1,Low light,4.199627599999076,89.360627,710074.0,46372421.0,98.47,20.075796,35.10407576283781,0.8320133063374748,0.8482522474424983,0.8717188646084483,21.410526,34.82453031163979,0.7762213967846066,0.7630406914481399,0.7588810440712929,28.16243,33.63410248587242,0.7354808647061423,0.7245761158214508,0.723789970292002
DSC01530,HEIC,2,Low light,8.155826099999103,92.091632,1578687.0,46372421.0,96.6,14.091975,36.64108473975725,0.8863539786930462,0.8987132061441021,0.915359441332359,18.741049,35.4028648053043,0.7964099326256726,0.7915818199803647,0.7926874465631807,23.764484,34.3715197708665,0.771795673776581,0.770932123563612,0.7750192273047427
DSC01530,HEIC,3,Low light,4.060970000002271,94.614935,4606123.0,46372421.0,90.07,5.966618,40.373521351422255,0.9552566207186494,0.96067363368167,0.9675750857807044,12.86171,37.03781647786365,0.8602207510918094,0.8627922912091454,0.8663297717310323,16.103285,36.06165894482895,0.8500971999760328,0.854360344916652,0.8591192836730965
DSC01530,JPEG,1,Low light,0.0772943999982089,73.063046,744288.0,46372421.0,98.39,32.71997,32.98267444686455,0.7633558257288833,0.7802384059775921,0.8103213387417846,25.679754,34.03489495926264,0.7638757970080257,0.7461919676438875,0.7370584360634254,33.951317,32.82223727156925,0.714544722156324,0.6960096966473864,0.6886947820954449
DSC01530,JPEG,2,Low light,0.0890926000029139,89.954407,1744160.0,46372421.0,96.24,18.221636,35.52493010297478,0.8541018873456597,0.8683819911533235,0.8876842521357718,19.166063,35.30547452667029,0.7967886991778719,0.7933886311057311,0.7956724774020096,25.302252,34.099212000704696,0.7634150292780213,0.7630903774242427,0.7683837351945836
DSC01530,JPEG,3,Low light,0.0694320000002335,94.852503,4582405.0,46372421.0,90.12,9.776681,38.22888924613121,0.9214875472293635,0.9297173575555568,0.9401492373589634,13.517875,36.821719244487575,0.8490202437535458,0.8531274968263541,0.8577473371549975,17.620745,35.67056104961615,0.8277019137938975,0.83406479549113,0.8405559018693393
DSC01530,WEBP,1,Low light,2.818500199999108,89.991253,767956.0,46372421.0,98.34,22.851221,34.541709607410965,0.8060398112235875,0.8234452070523607,0.8505613670604381,20.939968,34.921043554569,0.7779804755268376,0.7653013941249297,0.7623045810251518,27.840609,33.684016171105014,0.7369246735890072,0.7249887825329367,0.7244508530922755
DSC01530,WEBP,2,Low light,6.2701430000015534,92.644933,1686472.0,46372421.0,96.36,16.320915,36.00335856536396,0.8613401604002373,0.8757852506800273,0.8955039707971393,18.023628,35.5723813993132,0.8022970541223351,0.796441143597465,0.7976843702803592,22.98932,34.515542338041854,0.7771598656006227,0.7740672165076172,0.7779562334364659
DSC01530,WEBP,3,Low light,6.001872699998785,94.4136,4750520.0,46372421.0,89.76,7.520807,39.36815917944704,0.9400187154761418,0.9466615822602424,0.9550197289466962,11.438383,37.547157347629536,0.873039974636544,0.8747281219996476,0.8779285535674458,14.3991585,36.54743226922919,0.8618875678036583,0.8651086273660898,0.869485724254638
DSC01556,AVIF,1,Macro,0.7748046000015165,86.681725,718552.0,48497031.0,98.52,26.945684,33.825911549353684,0.7700113150263076,0.7815706263887601,0.7988122206446712,34.56972,32.7438448334776,0.698059542719672,0.7005765445806649,0.7135091148169801,27.001696,33.816893291754305,0.7390774585103351,0.7372187518851926,0.7462005844485018
DSC01556,AVIF,2,Macro,0.8469022000026598,90.088329,1639561.0,48497031.0,96.62,19.409645,35.250627524574774,0.8419044207505891,0.8514539635374869,0.8638814455720756,29.944592,33.36761982103137,0.7332978017395696,0.7407260220573679,0.7543284224804946,23.391733,34.44017944597344,0.7679689538187686,0.7714242647097184,0.7817962230907933
DSC01556,AVIF,3,Macro,1.2225058999974865,94.500276,4614932.0,48497031.0,90.48,8.371408,38.90281835240429,0.9326930389460472,0.937001503533318,0.9421650065904972,20.467058,35.02024924132962,0.8185320976238261,0.8272104115082342,0.8375138012399156,15.667556,36.18079112259133,0.8437906972775462,0.8498284102367761,0.8580197137622756
DSC01556,HEIC,1,Macro,2.229305900000327,88.399635,642309.0,48497031.0,98.68,26.470608,33.90316466332537,0.7671158420012927,0.7786157272858926,0.7963614811511934,37.08376,32.43896609366797,0.6811697041761527,0.6782886816598305,0.6885578169700597,29.307205,33.461059332203924,0.7223025568801883,0.7145480928179402,0.7201912165884871
DSC01556,HEIC,2,Macro,4.966426099999808,91.305079,1642403.0,48497031.0,96.61,17.826574,35.62012479963991,0.8537424023005364,0.863241543907658,0.875812567715078,31.942932,33.087055888390694,0.7221642906744737,0.7279694324029118,0.7406962177932594,25.428152,34.07765558189277,0.7534470207879584,0.7542070568995481,0.7633531011830293
DSC01556,HEIC,3,Macro,9.229256200000236,94.157022,4912013.0,48497031.0,89.87,7.1344132,39.59722100252464,0.9464273002847494,0.9506945583144186,0.9558040917849204,21.767054,34.752807271111195,0.8181977072319861,0.8271535148928916,0.8376248447161064,17.05805,35.81150972760602,0.8376423559279148,0.843826175524465,0.8524773356485017
DSC01556,JPEG,1,Macro,0.1240011999980197,78.520252,773424.0,48497031.0,98.41,33.565887,32.87182221456167,0.7218891174439366,0.7323613319930662,0.7509381049967521,41.754124,31.923809779787536,0.6609356130402131,0.6515406665750079,0.6580586125035284,33.44351,32.88768522236229,0.7057985037333836,0.6928722742392743,0.6950817517424015
DSC01556,JPEG,2,Macro,0.0916284999984782,89.678715,1709878.0,48497031.0,96.47,23.669422,34.38892701593045,0.8049295466760068,0.815612241665317,0.8296507460695257,33.91089,32.82741178599031,0.7116569176108631,0.7174142650038041,0.7309062241450263,26.652197,33.87347369238495,0.7481402154046923,0.7496087942191776,0.7595834741667729
DSC01556,JPEG,3,Macro,0.1136044999984733,94.420089,4510004.0,48497031.0,90.7,13.161784,36.93765581227053,0.8943131092019194,0.9008781847398692,0.9087016712614252,25.265144,34.10558573459328,0.780871887732775,0.7924516394380045,0.805080271313064,19.34406,35.26532705542641,0.8109328854709759,0.81915300188565,0.8291825524443622
DSC01556,WEBP,1,Macro,4.215702200002852,88.501789,740066.0,48497031.0,98.47,28.14739,33.63642226917782,0.7466971419962598,0.7586880527663517,0.7779294239607248,37.39197,32.4030199035865,0.6774912038049214,0.6708186836070227,0.6803725358579401,29.38859,33.44901633367899,0.7207192091798296,0.710529240527851,0.7157625087951596
DSC01556,WEBP,2,Macro,8.893745800000033,91.367879,1693504.0,48497031.0,96.51,21.051905,34.897889716350235,0.8157926076888978,0.8269835194827158,0.8418838825922599,31.041317,33.21140247042613,0.7265934646824292,0.7292111543581629,0.7416239686676717,24.743702,34.196156777728326,0.7579461671811325,0.7560622570434549,0.764849061214755
DSC01556,WEBP,3,Macro,13.351012200000696,93.45807,4410814.0,48497031.0,90.9,10.209838,38.04061526545259,0.9218625079571828,0.92762805096072,0.9343148200221912,20.200415,35.07720087346086,0.8264043608047659,0.833868545149658,0.8437281132149766,15.832054,36.1354308390988,0.8463304068075906,0.8509580952256793,0.858942764696224
DSC01558,AVIF,1,Smooth,0.9421314999999596,87.095155,763377.0,28746042.0,97.34,6.629149,39.91622572658378,0.9699120956786154,0.975765452367907,0.9805177735570952,6.7366495,39.84636427023724,0.9402439505724506,0.9399898347866312,0.9411917323655116,13.400816,36.859491122704085,0.9023714012469396,0.9050258287951418,0.90954715288852
DSC01558,AVIF,2,Smooth,1.5069562999997288,93.755814,1706054.0,28746042.0,94.07,2.7828884,43.68584553867207,0.98611846658196,0.988638494297603,0.990510349884191,4.351551,41.74436263808769,0.9598941992526596,0.961033088855113,0.9624839636156,8.807953,38.68205380167375,0.934634272136329,0.9377738252104216,0.941034534196566
DSC01558,AVIF,3,Smooth,3.025265899999795,97.054934,4424999.0,28746042.0,84.61,1.0703771,47.835435455809645,0.9933169888390708,0.994054826070019,0.9945905337274136,3.3027768,42.94201126774054,0.96941203277009,0.970543775482724,0.9716794496419676,7.056438,39.64494833285372,0.9481302175640128,0.9505947307021996,0.9529641281610944
DSC01558,HEIC,1,Smooth,10.482119399999648,89.013753,798414.0,28746042.0,97.22,5.946943,40.387865944991965,0.9725806655277804,0.9781873740039766,0.9827529604093328,7.959548,39.1219194690743,0.9287898452077858,0.9281346380203652,0.9293469871065754,14.009125,36.66669365302015,0.9009728992190664,0.9031133829168068,0.9070386540073068
DSC01558,HEIC,2,Smooth,2.199433999998292,93.926454,1634592.0,28746042.0,94.31,2.7737012,43.700206773117415,0.9863833254171908,0.9889900425070064,0.9909888938377316,5.425469,40.78643063324341,0.94969255184408,0.9511282082475891,0.953004917981386,9.982731,38.13830988508553,0.9288959353742472,0.9326332049042206,0.9362285407550356
DSC01558,HEIC,3,Smooth,4.644806600001175,96.032859,4614832.0,28746042.0,83.95,1.189768,47.3761810347566,0.992961739293993,0.9939496740841676,0.9947222293361028,3.8727202,42.25064235296741,0.9633707605266524,0.9652833343786852,0.966860357860578,7.8188486,39.19937532031628,0.9449475010714454,0.9482819225335252,0.950924932549513
DSC01558,JPEG,1,Smooth,0.0777742999998736,59.710825,751745.0,28746042.0,97.38,28.385384,33.59985610016566,0.8994390998147234,0.9149265307147378,0.9296680847294824,20.91267,34.92670885936077,0.8811404455111901,0.8713928044072541,0.8671713161213388,31.763998,33.11145190737937,0.837420222160812,0.8329838862575181,0.8354357586220175
DSC01558,JPEG,2,Smooth,0.0905434999986027,89.519631,1718518.0,28746042.0,94.02,6.0717607,40.29765710198412,0.9722115714147492,0.977450447395896,0.9814719555119844,6.9127145,39.734317569914815,0.9407579086173834,0.9421761919210516,0.944449167448808,12.023419,37.33052367402758,0.9160414455307088,0.9207225557495547,0.9259858139383416
DSC01558,JPEG,3,Smooth,0.0622272000000521,95.705598,4486781.0,28746042.0,84.39,1.8525954,45.45299769898028,0.9898348486005948,0.9914403566653524,0.9926207112759045,2.6334429,43.92556474409897,0.9746144837636904,0.9762274558705474,0.977567894663697,4.851487,41.27205466700872,0.9630909471910756,0.9665043462002774,0.9692730359959456
DSC01558,WEBP,1,Smooth,4.987850900000922,85.591999,763692.0,28746042.0,97.34,10.852503,37.7755046389922,0.9488637035286898,0.9587171771068176,0.9678289764969044,10.235718,38.02962065289349,0.9096527989435862,0.903678560950489,0.9035518454879716,17.05447,35.81242139569942,0.8774573123576701,0.8756112682426442,0.8795687004082143
DSC01558,WEBP,2,Smooth,7.014448900001298,92.487022,1733330.0,28746042.0,93.97,4.151403,41.948854809705736,0.9795171237756864,0.9834751180435388,0.9865592898030427,5.485311,40.73879090869903,0.9461511777331006,0.9461618525452604,0.9477505405632756,10.113868,38.08163084125103,0.9222557346999828,0.92443420827297,0.9281874990414638
DSC01558,WEBP,3,Smooth,6.3362047000009625,95.81685,4668276.0,28746042.0,83.76,1.2750626,47.07548853365331,0.9923153467201926,0.9933224753158718,0.9940871446919932,2.807996,43.64683870719175,0.9713923617817314,0.972355032456183,0.9734358704962564,6.4794555,40.01541846786158,0.9506517723375744,0.952766427308878,0.9549343035741932
DSC01559,AVIF,1,Smooth,1.1316192999984196,87.829369,755614.0,26740184.0,97.17,5.636905,40.62039622165821,0.975344264576795,0.9799460638213534,0.983591575278965,4.9527545,41.18233554243068,0.9490270414366874,0.9478186191517152,0.9476693692323296,8.473456,38.85019749994168,0.9216092620972344,0.9209337368197456,0.9224246298383556
DSC01559,AVIF,2,Smooth,2.0645965000003343,94.004065,1715297.0,26740184.0,93.59,2.2538912,44.60147405166357,0.9891030238357182,0.9908379589081698,0.992081649085202,3.5301516,42.65287001032574,0.962899472247625,0.9630579285022336,0.9635709280189996,5.783836,40.50864405210291,0.9453439203580442,0.9463701331405702,0.9479488423039096
DSC01559,AVIF,3,Smooth,2.8692507999985537,97.217733,4303785.0,26740184.0,83.91,0.9366664,48.41495410649739,0.9942055052767526,0.9946788963229634,0.995020610740667,2.8433087,43.59256335841238,0.9702506240851246,0.9706396344987284,0.9711526585440036,4.7799106,41.33660575111634,0.9552264819575288,0.9562187533593078,0.95750838413345
DSC01559,HEIC,1,Smooth,3.1471486000009463,89.228381,788476.0,26740184.0,97.05,4.970411,41.16688085082313,0.978257543264772,0.982408184512236,0.985662155728333,6.2096786,40.20011246166248,0.935638152421763,0.9327460014577884,0.9315677884071792,9.225217,38.481037741204446,0.9161967878683284,0.9140612710637348,0.9142800258529312
